year	id	EMPL	AV	STAF	TURN	TOAS
1999	PL9368	645			7539	5773
1999	PL9388	303		1369	4787	4537
1999	PL9389	167				
1999	PL9391	30	13800	666	15260	45596
1999	PL9393		23871	16845	14722	42521
1999	PL9395	400	5786	3847	12951	5941
1999	PL9397	769			85680	59989
1999	PL9398	85		1629	6253	1393
1999	PL9399	530	13026	10005	36253	15640
1999	PL9401	951	13654	13697	45998	11904
1999	PL9403	283	7436	6288	26527	9590
1999	PL9405	176			47113	50380
1999	PL9416	50				
1999	PL9424	778			36680	28726
1999	PL9425	23			2041	1690
1999	PL9426	251	1343	843	3467	3910
1999	PL9434	1320			246596	146636
1999	PL9448	107		797	3850	2783
1999	PL9453	1261			27250	15391
1999	PL9454	405				
1999	PL9456	1357	-2836	6905	29770	16221
1999	PL9469	776	38827	10697	165399	120934
1999	PL9475	130				
1999	PL9485	230	963	954	4761	6550
1999	PL9490	12	1529	350		34743
1999	PL9491	265		906	1748	2262
1999	PL9492	5			366	46583
1999	PL9515	60	48	1385	875	2820
1999	PL9516	730	3614	3517	8230	5929
1999	PL9517	213		1148	3333	2014
1999	PL9547	9		330	489	4560
1999	PL9551	386	2162	1414	2339	1809
1999	PL9559	2		24	18	3385
1999	PL9561	20		290	509	9186
1999	PL9564	561		6585	69131	38428
1999	PL9576	8	23	41	87	215
1999	PL9581				5910	2532
1999	PL9592	1		1378	5793	8309
1999	PL9610	260			6569	2914
1999	PL9619	475			16387	17988
1999	PL9628	488			13968	8543
1999	PL9630	185	1065	967	2465	1576
1999	PL9631	550				
1999	PL9635	159		1288	9996	11289
1999	PL9646	110	1345	755	4100	2382
1999	PL9653	231		1338	17622	5587
1999	PL9659	37	380	157	8833	2264
1999	PL9667	187	1798	704	13949	3921
1999	PL9680	319			55570	36008
1999	PL9691	416			16911	5938
1999	PL9696	277			42733	30424
1999	PL9697	197		1314	2964	2003
1999	PL9707	105				
1999	PL9711	81			10064	2873
1999	PL9717	39		200	4616	3051
1999	PL9719	295				
1999	PL9720	102	5834	707	170386	43827
1999	PL9721	44		480	1668	952
1999	PL9754	247	1540	1379	5761	1992
1999	PL9755	100			2400	1494
1999	PL9757	148				
1999	PL9759	86	943	315	12239	6903
1999	PL9761	551			46539	27008
1999	PL9764	438				
1999	PL9766	262			5010	3862
1999	PL9767	270			5523	2901
1999	PL9769	35				
1999	PL9782	19		2190	3997	4476
1999	PL9786	38			18745	7244
1999	PL9791	34	2014	425	7447	5380
1999	PL9794	39			5693	2181
1999	PL9798	1200			96628	100285
1999	PL9806	1438			12484	8258
1999	PL9818		-139	68	49	675
1999	PL9831	124			11555	5478
1999	PL9835	40				
1999	PL9839	188			22473	31654
1999	PL9841	279			11176	5328
1999	PL9844	543			10016	9846
1999	PL9851	155			6074	1404
1999	PL9869	250		1663	16032	21008
1999	PL9872	50		515	6589	6064
1999	PL9887	60				
1999	PL9888	167			10213	8140
1999	PL9889	1043	6876	4978	11208	51409
1999	PL9895	16				
1999	PL9903	285		1787	4743	6511
1999	PL9904	179	7010	1578	22601	23391
1999	PL9912	291			14464	8446
1999	PL9913	142		634	1587	3287
1999	PL9925	56		603	10321	28753
1999	PL9937	186		1865	3904	2061
1999	PL9938	155	3964	2227	59454	30785
1999	PL9945	1153			76939	70127
1999	PL9951	46		667	24871	10629
1999	PL9962			799	6698	2355
1999	PL9966	218		1858	28233	12180
1999	PL9973	38		514	5599	2492
1999	PL9988				422	249516
1999	PL9991	277				
2000	PL0003	21				
2000	PL0006	400	1695	1561	5000	3447
2000	PL0011	57			37174	14937
2000	PL0015	525			6829	3265
2000	PL0021	165			3335	3627
2000	PL0024	365			7335	4298
2000	PL0025	338			13415	2751
2000	PL0031	291	3508	2847	10242	9663
2000	PL0036	100			11082	7373
2000	PL0037	200	2466	1733	16216	8211
2000	PL0041	349			22939	19504
2000	PL0051	440			425250	209631
2000	PL0056	80		821	7402	3394
2000	PL0060	88	788	660	17045	5764
2000	PL0074	152	2700	1546	9377	24139
2000	PL0079	140				
2000	PL0082	410		1688	9888	5868
2000	PL0083	281			35673	15196
2000	PL0086	7				
2000	PL0090	122	928	613	11925	2742
2000	PL0094	21				
2000	PL0097	173			77317	2339790
2000	PL0106	120			2206	2843
2000	PL0108	2100			147743	185079
2000	PL0110	346	2450	1947	9634	5665
2000	PL0112	203	3131	2209	8593	6682
2000	PL0113	770			8656	10747
2000	PL0119	533			10356	6165
2000	PL0140	811	6311	5292	20772	18471
2000	PL0145	907	10151	6858	125756	47358
2000	PL0147	111				
2000	PL0150	12312	179164	78975	773372	636682
2000	PL0156	147		1261	12360	6618
2000	PL0159	203	2998	2497	6531	8589
2000	PL0161	100			505	2160
2000	PL0165	150			394503	178910
2000	PL0176	780			15577	12764
2000	PL0195	226		2066	47442	12813
2000	PL0198	10				
2000	PL0204	20			893	14128
2000	PL0216	260			8037	4900
2000	PL0218	576				
2000	PL0223	7646			6072597	3035187
2000	PL0227	128		1931	15171	30619
2000	PL0229	700			12019	4944
2000	PL0230	132	2865	1362	12434	22633
2000	PL0241	14				
2000	PL0242	1300	8422	7882	32026	19208
2000	PL0243	440			19507	24519
2000	PL0258	277	13055	3283	39293	34967
2000	PL0259	1780			108595	72902
2000	PL0263	1303	3479	4142	29951	12343
2000	PL0264	143			2607	2009
2000	PL0265	11	2509	230	3525	16413
2000	PL0266	400			6502	5547
2000	PL0271	679	22939	11127	168533	62618
2000	PL0272	617			97999	48901
2000	PL0273	147		740	4743	2727
2000	PL0277	749			40449	42438
2000	PL0278	231		1074	10076	5021
2000	PL0279	120				
2000	PL0280	2850	45645	26167	137873	176440
2000	PL0287	50		243	2368	1383
2000	PL0289	2325			233469	111774
2000	PL0293	206	919	941	3159	1593
2000	PL0294	40	1396	770	28286	8674
2000	PL0302	1078			33761	43137
2000	PL0310	90			18968	66399
2000	PL0312	104			151019	951
2000	PL0324	2084			77449	83307
2000	PL0325	18				
2000	PL0332	470				
2000	PL0333	1641			43871	46580
2000	PL0344	40			1384	3782
2000	PL0351	414			685028	308520
2000	PL0354	128	1069	563	6399	2590
2000	PL0357	4215			251725	199038
2000	PL0359	90	13744	2516	418504	569062
2000	PL0362	120		1009	3497	5788
2000	PL0383	65			6234	50244
2000	PL0385	343				
2000	PL0387	187				
2000	PL0390	30		912	3130	7809
2000	PL0392	2100			34451	29922
2000	PL0399	63				
2000	PL0400	77				
2000	PL0410	307	20286	5473	885522	235608
2000	PL0419	812			13587	8259
2000	PL0428	20			4790	17577
2000	PL0432	640			7557	8581
2000	PL0433	286	5226	3499	10757	7707
2000	PL0438	417			76386	56922
2000	PL0440	230			9351	5381
2000	PL0442	36				
2000	PL0444	680	4293	4921	38223	34737
2000	PL0447	1529	157092	21671	1690483	725795
2000	PL0454	530	7303	4829	156680	55588
2000	PL0457	47	1268	343	17871	15071
2000	PL0461	354	3115	2395	14108	12483
2000	PL0465	11		191	698	1366
2000	PL0466	15				
2000	PL0469	658				
2000	PL0473	4		72	145	109
2000	PL0475	187			10441	11947
2000	PL0478	140				
2000	PL0481	150			6687	3543
2000	PL0484	748	11116	5825	72547	36932
2000	PL0486	1238	15027	9423	107525	23454
2000	PL0487	400			51935	39963
2000	PL0488	1915	42623	18051	129232	114992
2000	PL0490	1782			285177	269839
2000	PL0493	529			7968	6429
2000	PL0495	46	439	309	4797	2246
2000	PL0497	522			27058	4145
2000	PL0501	404		1865	6808	4984
2000	PL0505	66	520	463	8646	3304
2000	PL0507	100	894	755	5019	684
2000	PL0509	349			55439	28507
2000	PL0514	593				
2000	PL0515	2434		19529	260999	326124
2000	PL0519		3832	4070	6965	2869
2000	PL0520	408			51784	39716
2000	PL0525	89			179410	33651
2000	PL0537	192	2020	1240	11753	7107
2000	PL0539	401			23385	31443
2000	PL0542	280			45381	39623
2000	PL0543	3780			138852	106257
2000	PL0547	3200	28906	27715	47409	48109
2000	PL0552	955			41006	43109
2000	PL0553	4320			589042	517696
2000	PL0556	870			53017	19685
2000	PL0557	200	1963	1285	23433	10197
2000	PL0559	1380			69893	62535
2000	PL0563	50		612	1499	1977
2000	PL0576	150	859	508	4036	1435
2000	PL0585	12		77	1749	2217
2000	PL0586	576	4969	4346	61381	19844
2000	PL0596	250			7723	7496
2000	PL0608	53				
2000	PL0612	380	4277	2951	13134	14120
2000	PL0619	310	4315	2170	25772	13789
2000	PL0620	920			117034	133162
2000	PL0627	119				
2000	PL0630	544		4983	22664	20710
2000	PL0632	111				
2000	PL0634	232			19714	6413
2000	PL0637	200			19566	26696
2000	PL0641	118		644	1605	1770
2000	PL0643	150	865	718	1804	1927
2000	PL0660	292			204668	47788
2000	PL0665	50		234	1189	634
2000	PL0666	389			6900	5550
2000	PL0678	431			17493	9817
2000	PL0680	150	2428	1084	6193	4885
2000	PL0681	30				
2000	PL0683	5800			541328	1050188
2000	PL0691	52				
2000	PL0693	552			41342	32287
2000	PL0695	34		113	551	603
2000	PL0701	22			8147	7568
2000	PL0710		502	393	2440	2420
2000	PL0711	450			52221	44402
2000	PL0717	821			33619	32118
2000	PL0724	200			18802	16874
2000	PL0727	18				
2000	PL0729	1180			52803	91454
2000	PL0745	346			115047	23729
2000	PL0746	242			6905	3694
2000	PL0747	906				
2000	PL0752	420				
2000	PL0755	72			10886	3650
2000	PL0760	65	2846	835	6939	3682
2000	PL0769	620			67001	38876
2000	PL0770	70				
2000	PL0771	2264	16273	16592	126470	119619
2000	PL0780	1201			26133	19339
2000	PL0784	90				
2000	PL0785	48		611	3111	1327
2000	PL0788	214			17966	40220
2000	PL0789	25				
2000	PL0791	1190			75285	135423
2000	PL0796	31500	487106	240219	1843298	3692635
2000	PL0799		-316	12	5037	55695
2000	PL0809	25				
2000	PL0816	637	9651	4702	17872	15743
2000	PL0817	821			80587	38740
2000	PL0818	630			33933	28670
2000	PL0825	105			5280	7312
2000	PL0826	200	3877	2882	23067	13351
2000	PL0842	450				
2000	PL0847	558				
2000	PL0848	1469			61490	21558
2000	PL0852	276	2140	1945	64664	34510
2000	PL0855	260	988	1068	14721	4301
2000	PL0859	123	869	557	11312	5636
2000	PL0861	103		850	17096	3422
2000	PL0864	230	5451	8475	98283	105876
2000	PL0881	3705	38748	20174	256919	230755
2000	PL0888	376			47409	41568
2000	PL0905	162		734	5561	2268
2000	PL0913	1300			145388	213853
2000	PL0916	1021			102954	46695
2000	PL0936	118	1389	806	10062	4362
2000	PL0944	1347	15621	11567	63239	70480
2000	PL0951	317			17509	18648
2000	PL0952	402			16126	32699
2000	PL0960	375		1432	2838	6131
2000	PL0961	86	1858	1076	21191	6982
2000	PL0966	75	279	611	895	947
2000	PL0967	100		0		170
2000	PL0973	38	1027	383	11385	2860
2000	PL0980	35			2409	2450
2000	PL0982	110			39361	15427
2000	PL0987		13517	11804	27453	28651
2000	PL0992	302	1993	1774	5266	4161
2000	PL10002	1001	6076	5808	62906	16433
2000	PL10006	225			4082	2628
2000	PL10027	40	11039	690	16977	47744
2000	PL10028	860			39136	31668
2000	PL10030	116	559	516	1177	219
2000	PL10039	338		1857	49627	17647
2000	PL10066	14		970	3288	3469
2000	PL10077	40				
2000	PL1008	459		3926	34035	11397
2000	PL10081	800	12251	5114	57293	28946
2000	PL1009	154	453	972	6591	3360
2000	PL10092	453	4999	3584	19272	38588
2000	PL10094	90			2683	4301
2000	PL10096	2651	20098	17146	46748	65759
2000	PL10098	302			240181	444999
2000	PL10106	170			6524	3028
2000	PL10116	30				
2000	PL10118	960			18069	12263
2000	PL10144	5				
2000	PL10153	69	2022	1325	71095	15885
2000	PL10158	70			4850	3097
2000	PL10159	19				
2000	PL1016	2175	-1211	13459	72758	46426
2000	PL10162	60				
2000	PL10164	255			18961	10553
2000	PL10169	160		815	8168	6232
2000	PL10170	32		1216	103680	299326
2000	PL10174	26			1132	2040
2000	PL1018	333	2226	1553	7562	3576
2000	PL10181	601		4297	18829	16981
2000	PL10191			8		164
2000	PL10198	144				
2000	PL1020	43	3082	1348	4996	72490
2000	PL10200	1768	6582	6968	41702	42007
2000	PL10201	125				
2000	PL10202	284		1392	5663	3507
2000	PL10209		232	1225	25822	6556
2000	PL10215	368	856	1810	5591	3012
2000	PL10216	100	1137	1020	7143	2704
2000	PL10222	150			5716	4562
2000	PL10223	536		1948	7160	12233
2000	PL10227	1342			216904	139592
2000	PL1023	292			13006	13108
2000	PL10244	116				
2000	PL10246	155	2490	1405	11886	9117
2000	PL10249	1093	11079	7986	59283	41094
2000	PL10253	180				
2000	PL10256	20	95	61	928	529
2000	PL10259	40				
2000	PL1026	524				
2000	PL10260	16	312	212	782	1339
2000	PL10263	4007				
2000	PL10264	149			2451	1597
2000	PL1027		496	629	1958	805
2000	PL10277	82		486	1591	2437
2000	PL10295	500		3493	39127	37541
2000	PL10297	272	4791	2292	21628	23499
2000	PL10299	80		555	6128	40551
2000	PL10300	80				
2000	PL10302	261		1071	10834	3363
2000	PL1031	20				
2000	PL10316	200	3772	2235	24228	8180
2000	PL10319	359		3718	21509	40174
2000	PL1032	260			6741	3814
2000	PL10325	630	5428	3505	36730	11361
2000	PL10329	300			5804	9253
2000	PL10336	198				
2000	PL10354	300	857	1862	4736	3849
2000	PL1036	46	233	315	1131	1794
2000	PL10363	156				
2000	PL10364	5		55	376	679
2000	PL10371	246	1145	1174	22439	11901
2000	PL10376	413			8018	6082
2000	PL10380	20	499	458	1166	954
2000	PL10382	174				
2000	PL10388	39	532	255	3894	1426
2000	PL10389	330		2007	8122	8046
2000	PL10392	113		2331	52460	5843
2000	PL10409	90	1964	918	7985	4614
2000	PL1041	85				
2000	PL10410	186			5165	5933
2000	PL10415	532			11703	5089
2000	PL10420	102			126964	197909
2000	PL10424		-284	2	115	447
2000	PL10442	324				
2000	PL10447	29				
2000	PL10448	628	10974	6689	27546	16296
2000	PL10449	388			6986	5626
2000	PL1045	24		513	2676	15846
2000	PL10451	1030			15984	9707
2000	PL10455	479			25304	14670
2000	PL10457	168			8792	6204
2000	PL10458	299				
2000	PL10460	300			4919	2803
2000	PL1047	101	586	651	13185	4111
2000	PL10492	217	1305	1445	3593	2021
2000	PL10495	305			72989	51922
2000	PL10499	400	16918	6479	99586	43958
2000	PL1050	204	2604	1634	6506	4644
2000	PL10500	50	848	288	2890	4117
2000	PL10505	300	1520	1595	8009	4923
2000	PL10509	197	6617	1534	18947	36059
2000	PL10510	615	3097	1679	71866	23527
2000	PL10514	134			11260	5525
2000	PL10517	394			15034	22866
2000	PL10519	143	663	808	2109	956
2000	PL10521	30				
2000	PL10524	45				
2000	PL10528	57	1515	630	9950	6066
2000	PL10538	463	14080	3343	80470	56671
2000	PL10541	52	513	309	2868	2231
2000	PL10552	35			2173	1715
2000	PL10554	43	7633	854	50474	17088
2000	PL10560	371			7465	6904
2000	PL10561	56			10957	6690
2000	PL10565	73	1169	543	10529	1773
2000	PL10567	115				
2000	PL10570	170	4058	3798	75210	15838
2000	PL10572	60		246	3808	1810
2000	PL10576	45				
2000	PL10596	75			21478	3525
2000	PL10597	199	3438	1917	22397	11241
2000	PL10601	645	4176	3191	13615	11244
2000	PL10602	298			11340	11396
2000	PL10620	20	4055	474	150	35672
2000	PL10627	677		3411	13663	12220
2000	PL10639				221	3897
2000	PL10648	70			13210	6255
2000	PL10658	200	486	640	946	734
2000	PL10659	1881	37811	12739	433662	124961
2000	PL10666	14		159	1035	15617
2000	PL10668	410			15485	7217
2000	PL10676	95				
2000	PL10678		1811	744	6742	8149
2000	PL10681	100	453	997	2120	1114
2000	PL10682	130	1144	1089	7649	47620
2000	PL10683	314	-809	1471	24378	8553
2000	PL10705	3350				
2000	PL10718	560	3657	2943	9779	7367
2000	PL10724	501			13639	8746
2000	PL10726	680			7692	5941
2000	PL10742	1341			88765	39716
2000	PL1075	68			99019	27824
2000	PL10762	140			10795	3493
2000	PL10768	696	2143	1427	5447	2582
2000	PL10771	64	2196	1133	16486	12768
2000	PL10772	135				
2000	PL10773	199	759	1136	2460	457
2000	PL10776	120			13113	7189
2000	PL10782	87	3645	875	6062	3774
2000	PL10791	170			9987	49549
2000	PL10807	80	25194	1753	169	266330
2000	PL10810	33			3331	10781
2000	PL10812	23				
2000	PL10814	154	374	1158	9011	3963
2000	PL10819	28	2189	749	617	36654
2000	PL10836	360	2314	1173	9683	9614
2000	PL10837	540				
2000	PL10854	126				
2000	PL10856	310			61870	66795
2000	PL10871	153	3009	1142	13433	9775
2000	PL10873	1837				
2000	PL10875	221			3337	1781
2000	PL10889	25		173	6347	1375
2000	PL1089	189		1214	6876	6767
2000	PL10910	8		68	326	3300
2000	PL10911	310			7264	4544
2000	PL10912	2346	294486	39864	851359	1798968
2000	PL10913	230	7770	4294	32075	61935
2000	PL10929	646			18246	4879
2000	PL10939	1474	30236	21653	50008	459222
2000	PL10942	30		982	9344	3494
2000	PL10946	89		854	25509	11349
2000	PL10949	44	1557	678	8872	9650
2000	PL10961	100				
2000	PL10981	20			2	3975
2000	PL10982	88	38143	870	49745	58272
2000	PL10987	156			6475	2647
2000	PL11002	324			5223	4278
2000	PL1101	1181			159560	148681
2000	PL11015	433		1908	4401	5104
2000	PL11017	12000			681584	1315442
2000	PL1102	490	25864	4170	67789	74758
2000	PL11030	130			4355	3975
2000	PL11041	130				
2000	PL11047	105			3091	2182
2000	PL11048	314			6972	4652
2000	PL11052	200			5234	1846
2000	PL11054			34099	58203	61502
2000	PL11057	112		374	5560	2783
2000	PL11071	600			32633	22152
2000	PL11074	240			9389	9566
2000	PL1108	466	1344	1844	6000	3082
2000	PL11083	81	7427	1600	312413	71853
2000	PL11089	50	706	298	3013	2419
2000	PL1109	44	1034	794	7469	2749
2000	PL11108	40			100153	26729
2000	PL11119	80	2023	518	3758	64873
2000	PL11122		20111	4334	14736	128614
2000	PL11129	108				
2000	PL1113	115	-24321	1895	6681	9019
2000	PL11145	232			6363	13273
2000	PL1115	41		394	3587	2697
2000	PL11161	153			7192	2300
2000	PL1117	120			2761	1701
2000	PL11170	165			6395	7287
2000	PL11177	575			8383	2949
2000	PL11188	344	2875	2246	78588	23876
2000	PL11190	297			4984	4551
2000	PL1120	586		6086	56192	72301
2000	PL11205	307			7009	5006
2000	PL11208	181	1308	793	4023	8056
2000	PL11215	30		981	3628	204045
2000	PL11218	9	75	50	161	195
2000	PL1124	61		974	4510	648
2000	PL11244	36				
2000	PL11246	771			141284	126513
2000	PL11248	83			1655	808
2000	PL11249	202				
2000	PL11259	140			2868	2031
2000	PL1126	22			1808	29259
2000	PL11261	54	259439	1475	914	1250171
2000	PL11263	15	-607	207	989	30348
2000	PL11266	50	3319	1893	109321	21369
2000	PL11269	146			7276	2956
2000	PL11273	329	1423	1083	5877	3930
2000	PL11274	605			21926	5943
2000	PL11278	72			1044	1117
2000	PL11279	50			1026	984
2000	PL11294	280			16638	12577
2000	PL1130	20			988	753
2000	PL11306	480			6957	6091
2000	PL11310	134			3804	1780
2000	PL11311	155		401	6149	3984
2000	PL11323	51	910	503	3445	3774
2000	PL1133	117	2007	870	45974	12287
2000	PL11332	170				
2000	PL11340	12				
2000	PL11345	331				
2000	PL11346				117	744
2000	PL11350	3132	297616	50299	878989	1970958
2000	PL11351	62				
2000	PL11354		2579	208	77924	13629
2000	PL1136	130	774	752	2182	3711
2000	PL11366	12	664	226	5739	1197
2000	PL11374	545			15246	15484
2000	PL11381	26			8218	4872
2000	PL11399	116		620	2825	1033
2000	PL11402	18	6941	1056	515	147547
2000	PL11409	114	562	465	17292	2646
2000	PL11410	17	559	250	74	8424
2000	PL11415	13				
2000	PL11428		-38	217	195	1570
2000	PL11433	80				
2000	PL11437	510			12892	10370
2000	PL11440	49	1362	936	16195	3570
2000	PL11450	90				
2000	PL11461	500			3784	2181
2000	PL11466	35		269	7283	5614
2000	PL11474	518	4327	3508	14294	20276
2000	PL1149	1117	7190	4303	62999	27245
2000	PL11506	7	197	4	2978	9205
2000	PL11509	196			6642	4559
2000	PL11519	71	341	581	3158	982
2000	PL11523	189		1345	5303	1671
2000	PL1153	455			8416	5704
2000	PL11531	125				
2000	PL11532	20				
2000	PL11540	58		410	277895	6523
2000	PL1155	18		136	4117	2061
2000	PL11559	145			109695	21095
2000	PL1157	60				
2000	PL11573	204	12706	5338	230670	63285
2000	PL1158	410			12341	11037
2000	PL11584	247	3664	1388	12236	6006
2000	PL11585	263	592	908	3475	3281
2000	PL1159	250	4970	3371	16879	8176
2000	PL11594	142			6590	7903
2000	PL11595	200			40554	22581
2000	PL11598	372			2172	1584
2000	PL11600	1436	5522	5043	9942	3804
2000	PL11603	83	544	428	5237	3018
2000	PL11609	451			10199	4222
2000	PL11610	144	1708	1253	6917	4192
2000	PL11623	22		386	770	1387
2000	PL11630	7	210	153	443	102
2000	PL11632	57	1535	403	7526	3774
2000	PL11633	12	-38	263	97	158
2000	PL11634	180		710	4207	2078
2000	PL11635	64	2962	1730	6106	3364
2000	PL11641	48				
2000	PL11642	480	10289	3987	40225	27654
2000	PL11651	1051			67151	18114
2000	PL11653	189			13444	9820
2000	PL11661	100		1526	4776	1166
2000	PL11663	11				
2000	PL11666	88	597	523	2481	2390
2000	PL11677	536	1867	2431	9289	4999
2000	PL11678	47	1068	772	3878	1055
2000	PL11684	53				
2000	PL11687	130	1453	1881	5516	887
2000	PL11689	75	3010	1174	3362	36133
2000	PL11697	133			17128	26701
2000	PL11709		28582	1059	35702	197745
2000	PL1171	93	89	427	1644	2086
2000	PL11711	17	208	144	1855	148
2000	PL11724	43				
2000	PL11726	11		427	138	70101
2000	PL1173	62	339	338	2831	667
