id	dateofincorporation	nacerev1primarycode
PL4767	1990	3614
PL4775	1963	3150
PL4777	1990	5010
PL4782	1978	2971
PL4784	1966	2862
PL4786	1971	2811
PL4787	1948	4524
PL4790	1960	2923
PL4792	1990	1583
PL4810	1992	2661
PL4822	1929	1551
PL4825	1992	2952
PL4826	1937	1551
PL4828	1976	1561
PL4838	1975	2030
PL4841	1950	2010
PL4845	1991	2222
PL4851	1992	6321
PL4855	1838	2751
PL4859	1970	7032
PL4860	1949	4521
PL4861	1955	4521
PL4862	1992	3612
PL4863	1990	5141
PL4865	1992	4030
PL4866	1993	1588
PL4869	1986	1711
PL4870	1991	4533
PL4871	1992	2682
PL4875	1992	4521
PL4876	1990	3230
PL4877	1955	5155
PL4878	1950	2010
PL4879	1910	2652
PL4880	1991	4521
PL4881	1965	7230
PL4882	1786	2951
PL4883	1992	3710
PL4884	1991	2222
PL4886	1987	5248
PL4893	1981	2924
PL4895	1962	3420
PL4896	1990	2932
PL4899	1950	5170
PL4900	1952	2952
PL4901	1949	7420
PL4903	1968	2971
PL4909	1991	3430
PL4910	1991	4533
PL4911	1991	6021
PL4912	1991	2912
PL4914	1975	5166
PL4915	1950	5010
PL4917	1969	2661
PL4919	1992	4533
PL4920	1991	4521
PL4924		7020
PL4933	1850	1751
PL4934	1877	1711
PL4935	1987	2524
PL4938	1992	1583
PL4939		5157
PL4940	1991	4521
PL4941	1992	1598
PL4943	1992	1596
PL4950	1991	7470
PL4953	1989	2416
PL4956	1989	2852
PL4958	1991	5170
PL4965	1910	2626
PL4966	1951	3520
PL4971	1991	2971
PL4972	1992	4534
PL4976	1961	1320
PL4977	1970	4521
PL4978	1992	4030
PL4979	1992	3511
PL4987	1991	5154
PL4988	1991	5152
PL4992	1990	4534
PL4998	1923	2960
PL4999	1972	2661
PL5000	1992	7420
PL5004	1992	2222
PL5005	1992	2661
PL5006	1991	2956
PL5009	1993	7484
PL5016	1990	4521
PL5018	1912	4525
PL5019	1993	2211
PL5028	1992	2922
PL5031	1991	1584
PL5045	1987	5152
PL5062	1945	2513
PL5064	1782	2951
PL5094	1988	2522
PL5100	1991	4524
PL5103	1992	5170
PL5108	1990	4521
PL5109	1992	5170
PL5120	1945	2953
PL5122	1902	2682
PL5127	1907	1740
PL5128	2/21/1992	2651
PL5130		1513
PL5134	1990	7011
PL5136	1989	1740
PL5141	1990	5121
PL5143	1991	7420
PL5150	1989	5146
PL5154	1989	2875
PL5158	1993	1571
PL5159	1897	3320
PL5160	1961	5248
PL5169	1873	2710
PL5171	1989	2940
PL5176	1951	1822
PL5178	1968	2940
PL5179	1991	5212
PL5181	1990	9271
PL5182	1951	5170
PL5183	1852	2621
PL5184	1990	4550
PL5185	1988	2913
PL5187	1991	5170
PL5188	1991	6024
PL5190	1953	2923
PL5191	1951	4521
PL5194	1945	5166
PL5195	1992	6521
PL5196	1948	4521
PL5197		2020
PL5198	1990	5155
PL5199	1958	2953
PL5204	1991	4523
PL5205	1975	4030
PL5206	1991	7210
PL5211	1992	2522
PL5213	1991	4523
PL5215	1991	2212
PL5217	1848	1596
PL5230	1992	2212
PL5232	1991	4010
PL5233	1951	2953
PL5238	1990	5248
PL5239	1989	1583
PL5245	1972	1772
PL5249	1991	4534
PL5252	1871	2521
PL5257	1988	1724
PL5258	1992	2872
PL5261	1912	2626
PL5266	1945	2940
PL5270	1971	7310
PL5274	1992	4100
PL5275	1965	1712
PL5276	1992	6521
PL5283	1967	1771
PL5288	1949	2932
PL5290	1990	5170
PL5293	1991	4521
PL5294	1988	1711
PL5296	1993	1533
PL5297	1858	2830
PL5298	1892	1582
PL5303	1988	7460
PL5307	1990	5170
PL5312	1991	4524
PL5313	1920	7020
PL5317	1990	5144
PL5321	1992	5146
PL5322	1950	4521
PL5323		4545
PL5325	1990	3663
PL5326	1946	1740
PL5327	1945	5170
PL5331	1991	1597
PL5332	1961	1823
PL5334	1990	2734
PL5338	1992	9234
PL5341	1989	5170
PL5343	1989	7420
PL5344	1956	4521
PL5345	1946	3511
PL5348	1971	6025
PL5351	1968	4524
PL5357	1949	2922
PL5358	1974	2020
PL5360	1969	2413
PL5364	1988	7220
PL5365	1987	5142
PL5368	1961	4521
PL5372	1948	3162
PL5374	1959	4523
PL5375	1990	5170
PL5377	1957	6322
PL5378	1976	4521
PL5380	1963	1772
PL5385	1993	5118
PL5388	1993	1010
PL5391		5170
PL5398	1990	7020
PL5400	1992	2414
PL5405	1988	3002
PL5408	12/22/1993	5170
PL5412	1886	2862
PL5413	1991	1587
PL5415	1988	2121
PL5417	1991	2821
PL5421	1965	1571
PL5424	1991	1571
PL5427	1968	2940
PL5429	1991	3330
PL5431	1992	7414
PL5432	1990	5136
PL5433	1945	4521
PL5435	1989	1930
PL5437	1992	5143
PL5438	1991	4030
PL5440		9211
PL5441	1968	4531
PL5443	1953	4524
PL5449	1811	1910
PL5453	1988	7411
PL5454	1970	3210
PL5455	1992	7415
PL5456		5145
PL5459	1972	2624
PL5462	1991	7413
PL5474	1884	2743
PL5479	1959	2940
PL5491	1991	2913
PL5493	1988	4521
PL5497	1989	5121
PL5498	1993	2452
PL5505	1990	5137
PL5506	1985	7310
PL5509	1992	2020
PL5510	1992	5170
PL5511		7121
PL5516	1990	7414
PL5517	1955	3220
PL5525	1992	1598
PL5526	1954	7011
PL5529	1871	2922
PL5530	1991	5170
PL5536	1990	6340
PL5542	1975	1111
PL5548	1990	5165
PL5551	1949	7430
PL5559	1989	2751
PL5562	1990	5155
PL5564	1951	2971
PL5565	1993	2873
PL5571	1991	7482
PL5578	1992	7032
PL5581	12/4/1991	3230
PL5586	1993	1551
PL5588	1991	2466
PL5592	1990	5248
PL5593	1989	1551
PL5602	1954	4525
PL5605		1421
PL5610	1991	2640
PL5613	1991	5170
PL5614	1884	2112
PL5617	1987	5248
PL5622	1992	5248
PL5623	1990	1775
PL5625	1989	2020
PL5634	1989	5170
PL5636	1992	4534
PL5640	1991	8042
PL5641	1990	5155
PL5645	1978	1533
PL5651	1991	2451
PL5657	1945	2914
PL5659	1992	6340
PL5663	1991	5164
PL5664	1989	2630
PL5665	1953	5156
PL5671	1990	2630
PL5673	1991	1822
PL5681	1988	2630
PL5683	1993	4010
PL5685	1992	1511
PL5687	1991	2452
PL5689	1991	5151
PL5690	1953	3230
PL5696	1994	3710
PL5700		7420
PL5702	1987	5248
PL5703	1911	2611
PL5705	1990	5248
PL5709	1951	4534
PL5711	1977	4521
PL5712	1992	5147
PL5715	1993	5153
PL5717	1993	7412
PL5725	1992	4030
PL5726	1895	1712
PL5729	1973	1760
PL5731	1996	2640
PL5736	1976	5170
PL5738	1952	2811
PL5742	1991	5170
PL5743	1989	6322
PL5744	1969	4525
PL5746	1982	4521
PL5772	1992	4524
PL5774	1991	4100
PL5780	1991	2953
PL5782	1991	4521
PL5784		3110
PL5786	1991	5119
PL5787	1992	3614
PL5791	1995	2952
PL5792	1981	7032
PL5795	10/1/1990	5141
PL5796	1990	4533
PL5799	1988	2875
PL5803	1991	7020
PL5807	1993	4523
PL5808	1992	2123
PL5809	1993	5134
PL5810	1991	5143
PL5817	1990	2913
PL5818	1991	5151
PL5820	1990	5170
PL5823	1896	2682
PL5838	1990	5170
PL5840	1945	4521
PL5842	1958	1511
PL5844	1897	5152
PL5851	1991	4030
PL5853	1937	4010
PL5855	1989	5143
PL5857	1991	5170
PL5860	1946	4521
PL5861	1993	9000
PL5863	1992	9000
PL5867	1991	1582
PL5868	1991	4100
PL5870	1962	4531
PL5871	1972	2640
PL5872	1954	5170
PL5876		5155
PL5877	1975	5152
PL5878	1991	1531
PL5879	1991	5010
PL5882	1992	3120
PL5885	1912	2415
PL5886	1993	1598
PL5890	1964	6023
PL5893	1991	4521
PL5896	1950	2932
PL5901	1967	4521
PL5902	1989	5170
PL5904	1994	2873
PL5905	1951	3511
PL5906	1993	2924
PL5907	1991	4030
PL5911	1992	1711
PL5913	1974	2952
PL5914	1952	4010
PL5915	1982	1589
PL5924	1991	4521
PL5925	1951	3210
PL5926	1974	1589
PL5928	1946	3614
PL5929	1989	2523
PL5930	1908	1822
PL5931	1992	4030
PL5938	1948	5166
PL5940	1990	5010
PL5943	1991	5170
PL5945	1992	5231
PL5951	1991	2921
PL5957	1990	5225
PL5958	1991	6412
PL5959	1993	9271
PL5962	1991	6340
PL5963	1990	2523
PL5965	1894	1511
PL5966	1991	7420
PL5968	1991	4525
PL5969	1970	7420
PL5970		6523
PL5971	1989	4521
PL5972	1991	5143
PL5973	1946	2121
PL5976	1990	2413
PL5979	1991	7412
PL5981	1990	3650
PL5983	1993	5131
PL5984	1991	4531
PL5985	1991	8042
PL5986	1991	2212
PL5992	1963	4531
PL5995	1949	3330
PL5997		5118
PL6000	1991	2441
PL6001	1990	2523
PL6003	1992	2040
PL6004	1992	2751
PL6005	1993	6021
PL6010	1990	5155
PL6019	1975	6021
PL6021	1992	4521
PL6023	1991	4533
PL6024	1989	2211
PL6032	1945	3614
PL6033	1992	4100
PL6034	1975	4521
PL6035	1992	7411
PL6037	1949	4521
PL6043	1963	6340
PL6047	1951	4523
PL6053	1952	4533
PL6054	1989	2924
PL6062	1992	2661
PL6067	1945	2030
PL6068	1990	5050
PL6070	1992	5010
PL6071	1991	1591
PL6074	11/5/1991	5170
PL6077	1949	1512
PL6083	1991	4521
PL6084	1992	1822
PL6085	1990	7412
PL6086	1990	3120
PL6087	1947	1822
PL6088	1992	2665
PL6089	1992	2522
PL6090	1988	7484
PL6092	1992	1740
PL6093	1989	4521
PL6095	1990	5152
PL6096	1993	5152
PL6098	1992	4523
PL6099	1990	3720
PL6100	1992	5170
PL6101	1991	5151
PL6107	1991	1513
PL6108	1884	1583
PL6109	1988	5170
PL6110	1992	4030
PL6112	1871	3310
PL6114	1993	5146
PL6116	1983	1512
PL6118	1991	4521
PL6121	1985	4521
PL6123	1950	4524
PL6128	1954	2863
PL6129	1992	4521
PL6130	1958	5154
PL6131	1989	1411
PL6133	1991	5030
PL6134	1961	4534
PL6135	1991	6311
PL6137	1991	2661
PL6138	1960	2661
PL6139	1992	3150
PL6141	1951	2211
PL6142	1945	4521
PL6143	1952	2923
PL6144	1991	1421
PL6147	1991	5248
PL6148		4524
PL6149	1991	4100
PL6150	1992	5151
PL6152	1989	3511
PL6153	1991	5165
PL6157	1895	1760
PL6161	1948	5248
PL6162	1950	4521
PL6163	1992	2430
PL6166	1948	4533
PL6169	1990	4521
PL6171	1945	4521
PL6174	1993	7440
PL6175	1991	4521
PL6176	1992	3520
PL6179		4534
PL6180	1945	4521
PL6181	1992	2030
PL6185	1945	4010
PL6186	1903	2466
PL6187	1993	6330
PL6190	1949	7420
PL6193	1993	7412
PL6194	1991	1551
PL6196	1904	4010
PL6203	1947	5155
PL6205	1992	3161
PL6208	1991	5134
PL6211	1991	5170
PL6212	1946	2913
PL6216		5151
PL6218	1990	1430
PL6220		5170
PL6223	1992	6420
PL6226	1992	4100
PL6227	1994	4010
PL6228	1896	4010
PL6229	1992	5010
PL6230	1945	2811
PL6235	1979	1552
PL6236	1951	1760
PL6238	1992	4100
PL6240	1993	4100
PL6245	1990	5212
PL6246	1992	1520
PL6247	1927	2411
PL6248	1991	4531
PL6249	1952	4531
PL6250	1992	4010
PL6251	1951	2811
PL6253	1991	9133
PL6254	1991	9220
PL6255	1993	4030
PL6256	1945	2123
PL6257	1919	2924
PL6258	1972	4521
PL6259	1990	5146
PL6260	1989	3720
PL6264	1990	5212
PL6265	1992	7415
PL6268	1991	4521
PL6270	1992	4030
PL6271	1992	4030
PL6273	1956	1571
PL6274	1992	5152
PL6275	1990	5151
PL6276	1993	141
PL6277	1990	4533
PL6278	1992	2912
PL6280	1992	4521
PL6281	1971	4030
PL6282	1949	7420
PL6289	1992	5165
PL6291	1950	5166
PL6292	2/4/1993	5170
PL6298	1991	1583
PL6301	1989	4524
PL6302	1980	4010
PL6303	1982	4010
PL6307	1952	9220
PL6308	1989	5163
PL6312	1993	9000
PL6318	1992	4521
PL6321	1950	4521
PL6323	1989	2522
PL6324	1993	4030
PL6326		1571
PL6331	1992	5272
PL6334	1953	7310
PL6340	1992	4524
PL6343	1991	4030
PL6347	1991	1581
PL6348	1951	1721
PL6349	1993	2661
PL6350	1991	2733
PL6356	1991	4521
PL6357	1991	3162
PL6358	1954	2661
PL6360	1992	4100
PL6363	1989	4521
PL6364	1991	3614
PL6367	1968	7230
PL6372	1992	4521
PL6375	1988	5170
PL6381	1954	1411
PL6383		4030
PL6386	1953	2030
PL6387	1992	2840
PL6388	1953	4010
PL6389	1945	4010
PL6390	1919	4010
PL6391	1958	4010
PL6393	1880	1583
PL6394	1896	1583
PL6395	1990	4525
PL6396	1991	4523
PL6397	1990	5146
PL6400	1991	4521
PL6401	1876	2953
PL6402	1990	5154
PL6403		3320
PL6405	1993	5511
PL6406	1990	1513
PL6408	1990	6420
PL6412	1993	5153
PL6413	1991	2924
PL6421	1989	3663
PL6422	1991	4521
PL6423	1947	4521
PL6425	1979	4521
PL6426	1963	2811
PL6427	1950	7420
PL6429	1960	4010
PL6430	1991	2811
PL6436	1991	6712
PL6437	1956	4531
PL6439	1992	7420
PL6441	1963	4030
PL6442	1897	2611
PL6445	1950	4521
PL6446	1982	2524
PL6447	1993	1531
PL6449	1988	6025
PL6450	1945	1740
PL6452		4521
PL6455	1945	4010
PL6456	1991	5170
PL6457	1991	7260
PL6458	1993	4010
PL6459	1992	7440
PL6460	1992	7440
PL6461	1993	4100
PL6462	1993	5154
PL6463	1932	1930
PL6473	1977	7420
PL6475	1990	5152
PL6476	1992	5170
PL6477	1992	9000
PL6478	1992	4100
PL6484	1990	7420
PL6486	1993	4521
PL6487	1992	4100
PL6488	1991	141
PL6489	7/20/1959	1010
PL6490	1974	5511
PL6491	1991	2414
PL6492	1992	6330
PL6493	1991	4524
PL6494	1949	9000
PL6495	1961	4030
PL6496	1993	3410
PL6498	1991	5020
PL6500	1939	2623
PL6501	1945	4010
PL6502	1993	4010
PL6503	1991	2811
PL6504	1993	1822
PL6510	1982	4521
PL6511	1971	3663
PL6513	1991	4010
PL6514	1993	6025
PL6515	1992	1531
PL6516	1950	4521
PL6517	1992	3320
PL6521		2661
PL6522	1989	2640
PL6523	1993	5146
PL6527	1945	4521
PL6528	1991	5212
PL6529	1952	2953
PL6530	1948	3320
PL6531	1992	2872
PL6534	1946	4010
PL6535	1993	3520
PL6541	1951	4521
PL6543	1985	2940
PL6544	1956	1532
PL6547	1991	5170
PL6549	1990	5020
PL6553	1951	4521
PL6556	1954	4525
PL6558	1992	4010
PL6559	1990	2414
PL6560	1965	2922
PL6561	1961	5010
PL6564	1989	7020
PL6565	1991	5523
PL6570	1995	5246
PL6573	1993	6420
PL6591	1988	9271
PL6592	1946	5155
PL6594	1991	5245
PL6595	1993	111
PL6596	1990	6521
PL6598	1993	5170
PL6599	1991	3614
PL6600	1950	4533
PL6601	1991	1421
PL6603	1918	5170
PL6604	1990	2121
PL6606	1989	7310
PL6607	1991	2924
PL6608	1990	5010
PL6609		7032
PL6610	1992	2626
PL6612	1991	2951
PL6614	1988	5121
PL6617	1993	1010
PL6618	1989	7020
PL6619	1991	2430
PL6620	1992	1512
PL6622	1960	4030
PL6624	1992	2630
PL6625	1989	2112
PL6626	1993	1010
PL6627	1949	4010
PL6638	1948	1541
PL6639	1992	4533
PL6640	1987	1587
PL6641	1992	4524
PL6642	1964	4533
PL6644	1993	121
PL6646	1993	6021
PL6647	1991	6321
PL6648	1949	4531
PL6649	1986	1821
PL6650	1992	4030
PL6653	1991	2122
PL6654	1991	1532
PL6661	1945	5153
PL6666	1993	1533
PL6667	1889	1583
PL6668	1991	5164
PL6672	1992	4521
PL6673	1990	7420
PL6674	1984	5142
PL6677	1993	2121
PL6679	1970	3511
PL6680	1991	4030
PL6681	1994	4521
PL6682	1968	6523
PL6684	1991	4533
PL6685	1993	5010
PL6689	1993	7020
PL6690	1992	5157
PL6694	1991	2441
PL6696	1948	4010
PL6697	1880	1511
PL6698	1988	5138
PL6699	1990	3612
PL6700	1928	4010
PL6702	1992	6340
PL6704	1991	6523
PL6705	1989	5170
PL6723	1992	1571
PL6736	1989	4531
PL6737	1991	5248
PL6739	1992	5144
PL6742	1991	9231
PL6745	1991	5147
PL6746	1992	1910
PL6748	1991	6521
PL6750	1987	5164
PL6751	1991	1520
PL6752	1988	1512
PL6753	1983	4010
PL6754	1976	4521
PL6756	1991	1511
PL6757	1991	3614
PL6759	1991	1822
PL6760	1993	1010
PL6761	1991	4521
PL6762	1989	7414
PL6764	1993	7020
PL6765	1993	9305
PL6768	1993	141
PL6770	1993	111
PL6772	1991	5010
PL6775	1990	6025
PL6777	1946	1822
PL6778	1993	2521
PL6781	1992	5155
PL6784	1992	9000
PL6786	1991	5153
PL6789	1991	4532
PL6790	1992	6420
PL6792	1987	5157
PL6800	1993	4010
PL6801		5139
PL6802	1990	5153
PL6804	1950	2821
PL6805	1986	1581
PL6806	1990	2630
PL6807	1989	7012
PL6809		4521
PL6811	1993	6312
PL6812	1993	5138
PL6813	1993	121
PL6817	1983	4521
PL6821	1897	1716
PL6824	1991	5010
PL6828	1989	7414
PL6830	1975	6340
PL6832	1990	3663
PL6833	1952	3511
PL6839	1945	4521
PL6840	1975	1560
PL6842	1992	7414
PL6843	1991	5212
PL6844	1992	4523
PL6845	1991	4523
PL6846	1991	4521
PL6848	1987	4521
PL6849	1992	5164
PL6851	1949	4100
PL6852	1993	5154
PL6857	1990	2652
PL6859	1991	8511
PL6867	1992	2030
PL6873	1893	1589
PL6874	1823	1591
PL6876	1946	1591
PL6877	1931	1591
PL6878	1945	1591
PL6880	1991	1591
PL6881	1907	1591
PL6882	1867	1589
PL6883	1906	1591
PL6884	1991	1592
PL6885	1992	5010
PL6886	1992	5151
PL6890	1991	4100
PL6896	1994	3320
PL6906	1988	5152
PL6909	1991	4524
PL6910	1971	4521
PL6911	1945	7420
PL6913	1965	4010
PL6916	1938	2010
PL6919	1924	111
PL6921	1913	4010
PL6922	1991	4524
PL6923	1967	3120
PL6924	1991	4521
PL6925	1988	7420
PL6926	1993	6521
PL6927	1894	4100
PL6928	1993	2811
PL6929	1991	2874
PL6930	1990	4030
PL6932	1979	4010
PL6933	1990	5157
PL6935	1993	124
PL6936	1993	121
PL6937	1948	3161
PL6940	1952	2922
PL6941	1993	5262
PL6944	1994	9220
PL6950	1993	5146
PL6951	1991	2513
PL6952	1964	112
PL6953	1992	112
PL6954	1992	112
PL6959	1991	1594
PL6961	1992	124
PL6963	1991	1520
PL6964	1948	2940
PL6967	1992	3210
PL6968	1994	7414
PL6969	1991	6025
PL6970	1899	1511
PL6971	1992	2940
PL6974	1949	121
PL6975	1993	111
PL6977	1948	4524
PL6978	1890	2744
PL6983	1992	4523
PL6984	1993	112
PL6985	1979	5010
PL6987	1992	1581
PL6988	1993	125
PL6990	1993	122
PL6991	1993	112
PL6992	1993	122
PL6995	1990	1822
PL6996	1992	1584
PL6997	1991	4521
PL6998	1992	6712
PL6999	1991	6340
PL7001	1991	4521
PL7004	1834	7020
PL7005	1988	4521
PL7006	1991	5170
PL7009	1991	1760
PL7012	1949	4521
PL7015	1983	2923
PL7017	1961	2521
PL7019	1959	5511
PL7021	1992	4532
PL7022	3/1/1990	1583
PL7027	1993	7414
PL7028	1991	5152
PL7029	1991	4521
PL7031	1992	4030
PL7032	1979	1551
PL7036	1949	4521
PL7037	5/25/1992	3120
PL7039	1912	1511
PL7040	1952	3120
PL7042	1992	123
PL7043	1989	6025
PL7045	1991	4521
PL7051	1992	1930
PL7053	5/19/1989	4521
PL7056	1953	2661
PL7066	1993	1571
PL7068	1957	3530
PL7069	1908	1543
PL7070	1947	1513
PL7072		1585
PL7073	1960	1531
PL7074	1947	1421
PL7075	1923	2430
PL7078	1848	1596
PL7080	1946	5152
PL7081	1913	1411
PL7082		1583
PL7083	1991	5170
PL7084	1932	2874
PL7085	1944	3430
PL7087	1991	2932
PL7088	1992	2121
PL7089	1947	2451
PL7091	1919	1551
PL7094	1842	3430
PL7095	1954	2742
PL7097	1951	2430
PL7098	1972	1596
PL7099	1954	1721
PL7100	1951	2955
PL7102	1989	2744
PL7106	1991	5050
PL7107	1992	4521
PL7109	1889	2613
PL7110	1867	2710
PL7111	1989	7414
PL7113	1909	1584
PL7114	1844	1721
PL7115	1992	5138
PL7119	1950	2871
PL7120	1991	5153
PL7122	1965	2661
PL7131	1992	1572
PL7134	1936	1551
PL7135	1950	1772
PL7137	1994	2451
PL7139	1972	2914
PL7140	1992	5170
PL7141	1990	3420
PL7143	1972	2811
PL7144	1948	2924
PL7145	1988	9133
PL7147	1993	1010
PL7150	1992	1584
PL7153	1974	1513
PL7154	1870	3520
PL7160	1988	2924
PL7161	1989	1512
PL7162	1833	2111
PL7163	1991	4521
PL7164	1994	4533
PL7165	1876	3520
PL7166	1992	2626
PL7167	1953	1596
PL7168	1984	2310
PL7169	1946	1740
PL7170	1919	2020
PL7171	1992	4521
PL7178	1983	5030
PL7180	1993	5166
PL7185	1992	5010
PL7187	1991	4525
PL7188	1988	4531
PL7189	1911	2020
PL7191	1951	3614
PL7192	1864	3520
PL7193	1950	2010
PL7195	1966	1824
PL7196	1991	4521
PL7197	1919	2222
PL7200	1952	2822
PL7204	1992	130
PL7205	1951	4521
PL7208	1952	1740
PL7210	1990	4521
PL7211	1983	7310
PL7216	1991	5134
PL7218	1981	5030
PL7219	1990	5166
PL7221	1978	3614
PL7223	1953	5154
PL7225	1884	1583
PL7226	1913	5211
PL7227		4525
PL7231	1923	1930
PL7232	1920	5211
PL7234	1945	1581
PL7236	1878	7011
PL7238	1870	3520
PL7239	1974	5010
PL7240	1945	2924
PL7243	1926	3511
PL7249	1956	1593
PL7250	1987	5118
PL7251	1948	2710
PL7252	1917	2710
PL7253	1896	2744
PL7255	1951	1512
PL7257	1892	1511
PL7258	1929	1511
PL7261	1894	1511
PL7268	1948	1561
PL7269	1836	2722
PL7270	1823	2710
PL7271	1988	2722
PL7272	1899	2320
PL7273	1975	2626
PL7274	1895	2320
PL7275	1988	4525
PL7276	1972	2030
PL7277	1896	2320
PL7278	1953	
PL7279	1949	2020
PL7280	1848	2743
PL7281	1976	1583
PL7282	1975	1583
PL7284	1882	1583
PL7286	1960	2743
PL7287	1754	2752
PL7291	1886	2751
PL7296	1950	5144
PL7297	1994	9000
PL7298	1991	2411
PL7300	3/16/1992	5165
PL7301	1990	2212
PL7302	1992	111
PL7304	1971	3002
PL7307		4521
PL7310	1898	1010
PL7311	1991	4524
PL7313	1964	2030
PL7315	1991	3614
PL7316	1974	4533
PL7317		5248
PL7318	1890	1511
PL7321	1946	2922
PL7323	1908	2912
PL7324	1893	2952
PL7325	1992	2924
PL7326	1951	2911
PL7328	1887	1511
PL7330	1975	1511
PL7331	1961	2310
PL7332	1920	3520
PL7333		1511
PL7336	1928	1551
PL7337	1975	2010
PL7338	1993	1584
PL7343	1953	5170
PL7344	1965	4010
PL7345	1917	4010
PL7347	1948	1561
PL7352	1977	5211
PL7353	1904	5211
PL7354	1945	5211
PL7358	1992	3611
PL7359	1946	5166
PL7360	1986	5164
PL7361	1990	5170
PL7363	1937	2932
PL7364	1947	1910
PL7366	1978	2010
PL7368	1947	5170
PL7370	1945	4521
PL7371	1951	7230
PL7372	1970	5170
PL7373	1945	1583
PL7376	1913	4010
PL7377	1955	4531
PL7379	1992	4521
PL7382	1989	4533
PL7385	1952	7310
PL7389	1950	6322
PL7393	1990	5170
PL7394	1738	2751
PL7396	1994	1551
PL7397	1957	1551
PL7399	1974	5010
PL7400	1974	5010
PL7402	1953	6340
PL7403		1511
PL7404	1932	2413
PL7405	1950	2010
PL7408	1992	1561
PL7412	1945	4525
PL7418	1991	6311
PL7426	1947	3220
PL7428	1991	2912
PL7431	1953	2030
PL7432	1990	7020
PL7433	1950	5248
PL7440	1924	2840
PL7443	1983	5227
PL7445	1951	124
PL7447	1976	5245
PL7448	1990	7020
PL7451	1885	1511
PL7452	1975	2830
PL7454	1976	4521
PL7455	1959	2020
PL7456	1910	3161
PL7457	1856	3520
PL7458	1998	7420
PL7460	1891	1596
PL7462	1946	2420
PL7463	1970	4010
PL7465	1993	5155
PL7467	1988	5154
PL7468	1990	4534
PL7474	1971	4030
PL7479	1968	2640
PL7481	1991	1533
PL7482	1962	2665
PL7486	1989	3002
PL7488	1975	1561
PL7489	1919	5211
PL7490	1945	4521
PL7491	1989	5010
PL7493	1994	2640
PL7495		6111
PL7501	1992	5152
PL7502	1951	2953
PL7504	1990	3220
PL7506	1991	5151
PL7511	1990	2664
PL7512	1948	4524
PL7513	1991	4525
PL7514	1976	4525
PL7516	1886	2626
PL7526	1951	2830
PL7535	1992	4030
PL7537	1991	4521
PL7540	1992	1511
PL7541	1989	2442
PL7543	1963	2922
PL7544	1952	3410
PL7546	1991	5170
PL7547	1993	1598
PL7549	1992	5170
PL7550	1991	4521
PL7551	1991	5050
PL7555	1953	1411
PL7561	1989	5152
PL7563	1991	1411
PL7568	1994	3002
PL7570	1991	1822
PL7575	1989	5244
PL7579	1993	9220
PL7585	1991	1821
PL7586	1991	5511
PL7594	1973	3330
PL7600	1992	7310
PL7601	1858	6340
PL7602	1858	6025
PL7603	1991	2661
PL7606	1990	5170
PL7607	1993	5151
PL7612	1989	6312
PL7626	1858	6340
PL7627	1983	6340
PL7628	1975	3330
PL7630	1952	2956
PL7639	1991	2523
PL7641	1991	1751
PL7646	1990	4521
PL7653	1992	7420
PL7659	1988	5164
PL7660	1993	1010
PL7664	1993	7220
PL7665	1992	1583
PL7678	1991	2121
PL7687	1991	4521
PL7690	1962	4010
